Sequence AOS 59,English Name,Scientific Name,Introduced,Province / State / Territory,Country,Population Estimate,Lower 95% bound,Upper 95% bound,Data Source,Estimated % of Global Population,Estimated % of USA/Canada Population,Median Estimate,Lower 80% bound,Upper 80% bound,BBS Average (birds/rte),BBS Routes,Species Routes,Area of Region      (km2),Detection Distance Category (m),Pair Adjust Category,Time Adjust Mean,Time Adjust             SD,Population Estimate (unrounded),Lower 80% bound (unrounded),Upper 80% bound (unrounded),Lower 95% bound (unrounded),Upper 95% bound (unrounded)
1757,Red Crossbill,Loxia curvirostra,,AB,CAN,"44,000","11,000","94,000","bbs,rng",0.2%,0.5%,"42,000","19,000","73,000",0.074,143,11,"659,018",125,1.5,1.402,0.033,"44,500","19,081","72,809","11,334","93,738"
1757,Red Crossbill,Loxia curvirostra,,SK,CAN,"34,000",0,"97,000","bbs,rng",0.1%,0.4%,"30,000",0,"71,000",0.059,74,1,"639,199",125,1.5,1.402,0.033,"34,484",0,"71,277",0,"96,951"
1757,Red Crossbill,Loxia curvirostra,,MB,CAN,"31,000","3,700","76,000","bbs,nwt,rng",0.1%,0.3%,"28,000","8,100","57,000",0.057,77,8,"604,671",125,1.5,1.402,0.033,"31,141","8,071","57,348","3,704","75,523"
1757,Red Crossbill,Loxia curvirostra,,MN,USA,"28,000","2,700","88,000",bbs,0.1%,0.3%,"24,000","6,400","58,000",0.144,82,7,"217,323",125,1.5,1.402,0.033,"28,461","6,381","58,055","2,704","88,185"
1757,Red Crossbill,Loxia curvirostra,,MI,USA,"25,000","7,900","51,000",bbs,0.1%,0.3%,"24,000","12,000","41,000",0.185,71,12,"150,607",125,1.5,1.402,0.033,"25,414","12,315","40,782","7,902","50,518"
1757,Red Crossbill,Loxia curvirostra,,NT,CAN,"16,000","5,000","33,000","nwt,bbs,rng",0.1%,0.2%,"16,000","8,100","26,000",0.014,16,0,"1,274,175",125,1.5,1.402,0.033,"16,422","8,110","26,232","5,028","33,027"
1757,Red Crossbill,Loxia curvirostra,,QC,CAN,"12,000",0,"35,000","bbs,ona,nwt,rng",0.0%,0.1%,"10,000","2,000","24,000",0.009,145,4,"1,496,939",125,1.5,1.402,0.033,"12,184","2,021","24,492",0,"34,705"
1757,Red Crossbill,Loxia curvirostra,,NY,USA,"6,300",550,"17,000","bbs,rng",0.0%,0.1%,"5,500","1,700","12,000",0.055,103,5,"125,700",125,1.5,1.402,0.033,"6,300","1,665","11,676",551,"16,903"
1757,Red Crossbill,Loxia curvirostra,,NV,USA,"6,000",240,"21,000","bbs,rng",0.0%,0.1%,"4,700",410,"14,000",0.023,30,1,"286,367",125,1.5,1.402,0.033,"5,952",413,"14,259",236,"20,897"
1757,Red Crossbill,Loxia curvirostra,,NS,CAN,"5,600",700,"13,000",bbs,0.0%,0.1%,"5,000","1,800","10,000",0.110,31,5,"55,344",125,1.5,1.402,0.033,"5,560","1,844","10,006",702,"13,117"
1757,Red Crossbill,Loxia curvirostra,,WI,USA,"4,800","1,000","11,000",bbs,0.0%,0.1%,"4,300","1,900","8,400",0.037,92,8,"144,883",125,1.5,1.402,0.033,"4,845","1,884","8,436","1,031","11,196"
1757,Red Crossbill,Loxia curvirostra,,NB,CAN,"3,900",180,"12,000",bbs,0.0%,0.0%,"3,100",610,"8,300",0.060,32,5,"72,750",125,1.5,1.402,0.033,"3,949",605,"8,346",178,"11,714"
1757,Red Crossbill,Loxia curvirostra,,ME,USA,"3,700",0,"9,800",bbs,0.0%,0.0%,"3,300",660,"7,200",0.048,59,4,"84,223",125,1.5,1.402,0.033,"3,659",659,"7,159",0,"9,756"
1757,Red Crossbill,Loxia curvirostra,,NL,CAN,970,0,"4,000","bbs,nwt,rng",0.0%,0.0%,560,0,"2,600",0.003,35,1,"398,324",125,1.5,1.402,0.033,967,0,"2,641",0,"3,971"
1757,Red Crossbill,Loxia curvirostra,,NH,USA,880,0,"4,700",bbs,0.0%,0.0%,280,0,"2,600",0.040,23,1,"24,008",125,1.5,1.402,0.033,879,0,"2,577",0,"4,668"
1757,Red Crossbill,Loxia curvirostra,,ND,USA,700,0,"3,100",bbs,0.0%,0.0%,380,0,"1,900",0.004,47,1,"182,272",125,1.5,1.402,0.033,703,0,"1,929",0,"3,095"
1757,Red Crossbill,Loxia curvirostra,,AL,USA,570,0,"2,300",bbs,0.0%,0.0%,390,0,"1,500",0.005,90,1,"134,073",125,1.5,1.402,0.033,572,0,"1,471",0,"2,303"
1757,Red Crossbill,Loxia curvirostra,,NC,USA,500,0,"2,500",bbs,0.0%,0.0%,170,0,"1,500",0.004,80,1,"128,528",125,1.5,1.402,0.033,497,0,"1,467",0,"2,518"
1757,Red Crossbill,Loxia curvirostra,,GA,USA,420,0,"1,800",bbs,0.0%,0.0%,200,0,"1,200",0.003,88,1,"152,868",125,1.5,1.402,0.033,416,0,"1,194",0,"1,810"
1760,White-winged Crossbill,Loxia leucoptera,,NT,CAN,"15,000,000","8,200,000","24,000,000","nwt,bbs,rng",19.1%,38.2%,"15,000,000","9,900,000","21,000,000",16.018,16,14,"1,274,175",125,1.25,1.372,0.048,"15,170,368","9,935,676","20,981,062","8,171,839","24,482,469"
1760,White-winged Crossbill,Loxia leucoptera,,QC,CAN,"5,900,000","3,800,000","8,600,000","bbs,ona,nwt,rng",7.4%,14.9%,"5,800,000","4,400,000","7,600,000",5.301,145,64,"1,496,939",125,1.25,1.372,0.048,"5,897,542","4,385,292","7,593,278","3,806,306","8,620,844"
1760,White-winged Crossbill,Loxia leucoptera,,YT,CAN,"4,800,000","2,300,000","8,400,000","bbs,rng",6.0%,12.0%,"4,600,000","3,000,000","7,000,000",13.666,35,31,"470,409",125,1.25,1.372,0.048,"4,778,316","2,952,878","7,002,839","2,254,252","8,355,702"
1760,White-winged Crossbill,Loxia leucoptera,,AK,USA,"3,400,000","2,000,000","5,400,000","bbs,rng",4.3%,8.6%,"3,400,000","2,400,000","4,600,000",3.068,85,53,"1,505,160",125,1.25,1.372,0.048,"3,431,777","2,365,480","4,567,894","2,002,300","5,373,565"
1760,White-winged Crossbill,Loxia leucoptera,,NL,CAN,"2,800,000","760,000","7,500,000","bbs,nwt,rng",3.5%,6.9%,"2,300,000","1,100,000","5,000,000",9.301,35,21,"398,324",125,1.25,1.372,0.048,"2,753,599","1,068,329","5,046,671","758,408","7,483,294"
1760,White-winged Crossbill,Loxia leucoptera,,ON,CAN,"2,700,000","1,800,000","4,300,000","bbs,ona",3.4%,6.7%,"2,600,000","1,900,000","3,500,000",3.681,183,34,"978,646",125,1.25,1.372,0.048,"2,677,878","1,939,316","3,523,501","1,786,983","4,291,910"
1760,White-winged Crossbill,Loxia leucoptera,,BC,CAN,"2,100,000","800,000","3,900,000",bbs,2.6%,5.2%,"2,000,000","1,100,000","3,200,000",2.911,115,22,"950,399",125,1.25,1.372,0.048,"2,056,225","1,115,526","3,150,641","804,133","3,881,186"
1760,White-winged Crossbill,Loxia leucoptera,,MB,CAN,"1,300,000","470,000","2,700,000","bbs,nwt,rng",1.7%,3.4%,"1,300,000","680,000","2,000,000",2.978,77,23,"604,671",125,1.25,1.372,0.048,"1,338,401","681,895","2,033,968","471,310","2,705,221"
1760,White-winged Crossbill,Loxia leucoptera,,SK,CAN,"1,200,000","400,000","2,400,000","bbs,rng",1.5%,2.9%,"1,100,000","560,000","1,900,000",2.427,74,5,"639,199",125,1.25,1.372,0.048,"1,152,939","563,807","1,908,023","395,850","2,423,054"
1760,White-winged Crossbill,Loxia leucoptera,,AB,CAN,"370,000","160,000","690,000","bbs,rng",0.5%,0.9%,"360,000","210,000","550,000",0.763,143,25,"659,018",125,1.25,1.372,0.048,"373,856","214,801","554,949","158,641","689,199"
